SKU,Order_Date,Product_Type,Price,Availability,Number_Products_Sold,Revenue_Generated,Customer_Region,Customer_Segment,Supplier_Name,Supplier_Defect_Rate,Inspection_Result,Defect_Rate,Return_Reason,Return_Date,Refund_Status,Shipping_Carrier,Shipping_Cost,Transport_Mode,Lead_Time,Manufacturing_Lead_Time,Shipping_Time,Notes,Order_Month,Is_Return
SKU21871,2024-11-24 21:29:37.847990,Smartwatch,168.55,In Stock,14,2359.7000000000003,North,Regular,Supplier_D,1.77,Pass,1.66,Unknown,,,Carrier_W,9.3,Ground,45,4,9,Wrong short itself employee not.,2024-11,0
SKU21872,2024-06-12 21:29:37.847990,Tablet,568.77,In Stock,20,11375.4,North,Regular,Supplier_C,4.88,,4.88,Unknown,,,Carrier_X,24.6,Ground,11,11,4,Discussion day on debate account draw.,2024-06,0
SKU21873,2024-05-30 21:29:37.847990,Smartwatch,414.98,In Stock,12,4979.76,South,Regular,Supplier_B,2.17,Pass,1.84,Unknown,,,Carrier_Y,15.91,Ground,37,5,9,,2024-05,0
SKU21874,2024-10-16 21:29:37.847990,Laptop,2000.0,In Stock,51,102000.0,North,Wholesale,Supplier_A,1.51,Pass,1.34,Unknown,,,Carrier_X,99.69,Ground,37,7,3,,2024-10,0
SKU21875,2024-11-18 21:29:37.847990,Laptop,1858.71,In Stock,22,40891.62,Central,Regular,Supplier_B,2.83,Fail,3.93,Unknown,,,Carrier_W,86.65,Ground,20,6,6,,2024-11,0
SKU21876,2024-07-10 21:29:37.847990,Tablet,798.66,In Stock,27,21563.82,North,Premium,Supplier_B,2.68,Pass,2.57,Unknown,,,Carrier_X,25.41,Ground,17,5,3,,2024-07,0
SKU21877,2024-12-23 21:29:37.847990,Smartphone,902.42,Out of Stock,33,29779.86,Central,Regular,Supplier_A,0.72,Pass,0.57,Unknown,,,Carrier_X,55.44,Air,30,6,1,,2024-12,0
SKU21878,2024-12-22 21:29:37.847990,Tablet,626.44,In Stock,28,17540.32,Central,Regular,Supplier_D,1.8,Pass,1.41,Unknown,,,Carrier_Z,32.8,Air,35,8,3,Want watch car fund score business night.,2024-12,0
SKU21879,2024-07-21 21:29:37.847990,Smartphone,537.95,In Stock,18,9683.1,East,Regular,Supplier_A,2.29,Pass,1.84,Unknown,,,Carrier_Y,16.65,Sea,44,3,15,,2024-07,0
SKU21880,2025-03-13 21:29:37.847990,Laptop,1684.19,In Stock,16,26947.04,East,Regular,Supplier_D,2.01,Pass,1.8,Changed Mind,2025-03-28 21:29:37.847990,Rejected,Carrier_Z,66.17,Ground,16,5,4,Become place send arrive.,2025-03,1
SKU21881,2024-11-08 21:29:37.847990,Tablet,900.0,In Stock,27,24300.0,East,Premium,Supplier_D,2.04,Pass,1.54,Unknown,,,Carrier_Z,70.09,Air,31,5,3,,2024-11,0
SKU21882,2024-11-19 21:29:37.847990,Headphones,139.89,In Stock,15,2098.35,West,Regular,Supplier_B,3.04,,3.04,Unknown,,,Carrier_Y,4.82,Ground,40,3,9,,2024-11,0
SKU21883,2024-07-12 21:29:37.847990,Headphones,151.45,In Stock,21,3180.45,West,Regular,Supplier_A,2.02,Pass,1.68,Unknown,,,Carrier_W,11.11,Air,18,3,1,,2024-07,0
SKU21884,2024-06-02 21:29:37.847990,Headphones,300.0,In Stock,21,6300.0,South,Regular,Supplier_B,2.42,Pass,2.18,Unknown,,,Carrier_Z,17.95,Ground,35,3,4,,2024-06,0
SKU21885,2024-09-04 21:29:37.847990,Smartphone,678.72,In Stock,37,25112.64,North,Premium,Supplier_C,5.62,Pass,5.25,Unknown,,,Carrier_Z,43.1,Air,25,9,3,,2024-09,0
SKU21886,2024-07-02 21:29:37.847990,Smartphone,525.35,Out of Stock,44,23115.4,East,Premium,Supplier_C,5.15,Pass,5.14,Unknown,,,Carrier_X,46.22,Air,13,5,1,,2024-07,0
SKU21887,2025-05-06 21:29:37.847990,Smartphone,1169.3,Out of Stock,67,78343.09999999999,West,Wholesale,Supplier_D,2.77,Pass,2.54,Wrong Product,2025-05-28 21:29:37.847990,Completed,Carrier_X,63.1,Ground,27,3,3,,2025-05,1
SKU21888,2025-01-26 21:29:37.847990,Smartphone,1200.0,In Stock,15,18000.0,West,Regular,Supplier_C,6.06,Pass,5.79,Unknown,,,Carrier_Z,105.2,Air,20,7,3,,2025-01,0
SKU21889,2024-11-27 21:29:37.847990,Laptop,1388.18,In Stock,49,68020.82,South,Premium,Supplier_E,3.83,Pass,3.81,Unknown,,,Carrier_X,93.82,Air,16,6,1,,2024-11,0
SKU21890,2025-03-26 21:29:37.847990,Smartphone,1050.54,In Stock,43,45173.22,North,Premium,Supplier_A,2.16,Pass,1.7,Unknown,,,Carrier_X,47.94,Ground,41,5,3,,2025-03,0
SKU21891,2024-08-24 21:29:37.847990,Smartphone,837.08,Out of Stock,43,35994.44,Central,Premium,Supplier_D,1.35,Pass,0.96,Unknown,,,Carrier_W,52.9,Air,21,7,1,Into continue movie none police method less recently.,2024-08,0
SKU21892,2024-07-03 21:29:37.847990,Smartphone,587.05,In Stock,22,12915.1,South,Regular,Supplier_C,5.39,Pass,5.2,Defective,2024-07-05 21:29:37.847990,Completed,Carrier_X,52.15,Air,21,5,1,,2024-07,1
SKU21893,2024-11-14 21:29:37.847990,Laptop,1381.73,In Stock,29,40070.17,East,Regular,Supplier_C,5.27,Pass,4.81,Unknown,,,Carrier_Z,58.5,Ground,26,8,6,,2024-11,0
SKU21894,2024-09-01 21:29:37.847990,Laptop,2000.0,In Stock,16,32000.0,West,Regular,Supplier_A,2.28,Pass,2.17,Unknown,,,Carrier_X,135.13,Air,40,7,2,,2024-09,0
SKU21895,2025-04-24 21:29:37.847990,Laptop,1690.18,In Stock,20,33803.6,West,Regular,Supplier_C,4.92,Pass,4.85,Defective,2025-05-21 21:29:37.847990,Completed,Carrier_Y,141.49,Air,23,3,3,,2025-04,1
SKU21896,2024-06-04 21:29:37.847990,Smartphone,902.94,In Stock,22,19864.68,South,Regular,Supplier_E,4.18,Pass,4.12,Unknown,,,Carrier_Y,30.69,Ground,21,4,9,,2024-06,0
SKU21897,2024-10-27 21:29:37.847990,Smartwatch,424.16,In Stock,11,4665.76,West,Regular,Supplier_E,4.45,Pass,3.98,Unknown,,,Carrier_Z,15.83,Ground,15,5,6,,2024-10,0
SKU21898,2024-08-07 21:29:37.847990,Tablet,300.73,In Stock,12,3608.76,South,Regular,Supplier_B,2.81,Pass,2.48,Unknown,,,Carrier_Y,24.42,Air,34,4,3,,2024-08,0
SKU21899,2024-06-12 21:29:37.847990,Laptop,816.34,In Stock,30,24490.2,North,Regular,Supplier_B,2.47,Pass,2.33,Unknown,,,Carrier_X,45.47,Air,26,6,2,,2024-06,0
SKU21900,2024-07-05 21:29:37.847990,Smartphone,480.09,Out of Stock,29,13922.61,South,Regular,Supplier_B,3.57,Pass,3.26,Unknown,,,Carrier_Y,19.03,Ground,17,3,7,,2024-07,0
SKU21901,2024-07-15 21:29:37.847990,Laptop,781.36,In Stock,27,21096.72,East,Premium,Supplier_C,4.55,Pass,4.11,Unknown,,,Carrier_X,42.45,Ground,13,7,3,,2024-07,0
SKU21902,2024-06-25 21:29:37.847990,Headphones,199.89,In Stock,23,4597.469999999999,East,Regular,Supplier_E,2.87,Pass,2.37,Unknown,,,Carrier_Y,11.5,Ground,18,8,9,,2024-06,0
SKU21903,2024-08-10 21:29:37.847990,Laptop,1724.25,In Stock,20,34485.0,Central,Premium,Supplier_A,2.59,Pass,2.36,Unknown,,,Carrier_Y,95.49,Air,20,5,3,,2024-08,0
SKU21904,2024-10-18 21:29:37.847990,Smartphone,523.3,In Stock,26,13605.8,West,Regular,Supplier_A,1.4,Pass,0.94,Unknown,,,Carrier_X,27.41,Ground,15,9,3,,2024-10,0
SKU21905,2025-03-04 21:29:37.847990,Smartphone,400.0,In Stock,16,6400.0,Central,Regular,Supplier_D,1.36,Pass,1.09,Unknown,,,Carrier_W,33.43,Air,17,8,1,,2025-03,0
SKU21906,2024-06-01 21:29:37.847990,Smartphone,1176.53,In Stock,26,30589.78,South,Regular,Supplier_A,1.25,Pass,1.23,Unknown,,,Carrier_Z,81.9,Air,32,6,3,,2024-06,0
SKU21907,2024-08-25 21:29:37.847990,Laptop,874.22,In Stock,16,13987.52,East,Regular,Supplier_C,4.55,Pass,4.24,Unknown,,,Carrier_X,52.37,Air,12,8,2,,2024-08,0
SKU21908,2025-01-14 21:29:37.847990,Laptop,1179.28,In Stock,12,14151.36,West,Regular,Supplier_B,2.87,Pass,2.58,Unknown,,,Carrier_X,29.21,Sea,35,6,18,Poor state close gun herself realize.,2025-01,0
SKU21909,2024-08-02 21:29:37.847990,Laptop,1341.75,Out of Stock,15,20126.25,North,Regular,Supplier_C,5.11,,5.11,Unknown,,,Carrier_Z,106.68,Air,20,5,3,,2024-08,0
SKU21910,2024-08-01 21:29:37.847990,Smartwatch,600.0,In Stock,11,6600.0,West,Regular,Supplier_E,4.77,Pass,4.72,Unknown,,,Carrier_Y,42.58,Air,19,6,1,,2024-08,0
SKU21911,2025-02-23 21:29:37.847990,Headphones,135.23,In Stock,15,2028.45,Central,Regular,Supplier_D,1.68,Pass,1.35,Unknown,,,Carrier_Z,7.7,Ground,21,8,9,,2025-02,0
SKU21912,2025-01-17 21:29:37.847990,Laptop,1694.24,In Stock,36,60992.64,West,Wholesale,Supplier_C,5.6,,5.6,Changed Mind,2025-02-09 21:29:37.847990,Completed,Carrier_Z,63.53,Ground,23,10,6,Instead magazine choice remain letter newspaper.,2025-01,1
SKU21913,2024-11-12 21:29:37.847990,Tablet,552.33,In Stock,24,13255.920000000002,West,Premium,Supplier_C,5.23,,5.23,Defective,2024-11-23 21:29:37.847990,Completed,Carrier_Y,45.95,Air,18,6,1,,2024-11,1
SKU21914,2024-08-13 21:29:37.847990,Laptop,1273.02,In Stock,20,25460.4,West,Regular,Supplier_D,3.01,Pass,2.61,Unknown,,,Carrier_Y,80.28,Air,15,4,3,,2024-08,0
SKU21915,2025-05-13 21:29:37.847990,Headphones,131.1,In Stock,17,2228.7,South,Regular,Supplier_A,1.39,Pass,1.04,Unknown,,,Carrier_Y,5.06,Ground,26,5,9,,2025-05,0
SKU21916,2025-03-18 21:29:37.847990,Laptop,957.17,In Stock,50,47858.5,North,Wholesale,Supplier_A,0.52,Pass,0.13,Unknown,,,Carrier_Z,51.48,Ground,33,7,4,,2025-03,0
SKU21917,2024-11-23 21:29:37.847990,Smartphone,663.1,In Stock,98,64983.8,West,Wholesale,Supplier_C,5.16,,5.16,Unknown,,,Carrier_Z,33.44,Air,13,4,3,,2024-11,0
SKU21918,2025-01-23 21:29:37.847990,Laptop,600.0,In Stock,18,10800.0,North,Premium,Supplier_E,4.03,Fail,5.34,Changed Mind,2025-01-30 21:29:37.847990,Completed,Carrier_Y,41.31,Air,28,8,1,,2025-01,1
SKU21919,2024-10-14 21:29:37.847990,Headphones,131.35,In Stock,16,2101.6,South,Regular,Supplier_D,1.72,Pass,1.48,Unknown,,,Carrier_X,4.17,Ground,25,6,5,,2024-10,0
SKU21920,2024-07-05 21:29:37.847990,Smartphone,1118.86,In Stock,25,27971.5,Central,Regular,Supplier_D,1.0,Fail,3.28,Unknown,,,Carrier_Z,82.95,Air,17,6,1,Always there at world.,2024-07,0
SKU21921,2024-08-02 21:29:37.847990,Smartphone,400.0,In Stock,23,9200.0,East,Regular,Supplier_D,1.3,Pass,1.2,Unknown,,,Carrier_X,21.39,Air,38,8,2,,2024-08,0
SKU21922,2024-10-26 21:29:37.847990,Laptop,2000.0,In Stock,17,34000.0,East,Regular,Supplier_A,1.35,Pass,1.32,Changed Mind,2024-11-20 21:29:37.847990,Completed,Carrier_Z,146.29,Air,13,6,1,,2024-10,1
SKU21923,2024-08-12 21:29:37.847990,Laptop,1258.0,In Stock,19,23902.0,North,Regular,Supplier_A,1.57,Pass,1.55,Unknown,,,Carrier_W,63.9,Ground,44,9,6,Dream goal worker environment yard.,2024-08,0
SKU21924,2025-03-21 21:29:37.847990,Smartphone,1200.0,In Stock,30,36000.0,North,Regular,Supplier_C,4.67,,4.67,Unknown,,,Carrier_Y,64.4,Air,21,5,1,,2025-03,0
SKU21925,2025-01-10 21:29:37.847990,Tablet,641.35,Out of Stock,19,12185.65,East,Premium,Supplier_B,3.3,Pass,3.28,Unknown,,,Carrier_W,20.91,Ground,17,3,7,,2025-01,0
SKU21926,2024-09-26 21:29:37.847990,Headphones,167.63,In Stock,12,2011.56,West,Regular,Supplier_E,3.61,Pass,3.36,Unknown,,,Carrier_X,12.01,Air,29,4,2,,2024-09,0
SKU21927,2024-08-01 21:29:37.847990,Smartwatch,344.61,In Stock,10,3446.1000000000004,East,Regular,Supplier_D,1.33,Pass,0.96,Unknown,,,Carrier_X,29.03,Air,17,9,1,,2024-08,0
SKU21928,2025-03-19 21:29:37.847990,Smartphone,486.78,In Stock,58,28233.24,North,Wholesale,Supplier_B,2.55,Pass,2.3,Unknown,,,Carrier_W,41.25,Air,32,4,1,,2025-03,0
SKU21929,2025-05-28 21:29:37.847990,Smartphone,1112.96,In Stock,21,23372.16,South,Regular,Supplier_D,2.17,,2.17,Defective,2025-06-11 21:29:37.847990,Pending,Carrier_Z,99.42,Air,29,8,1,,2025-05,1
SKU21930,2024-07-15 21:29:37.847990,Smartphone,764.11,Out of Stock,33,25215.63,East,Regular,Supplier_A,1.5,Pass,1.04,Unknown,,,Carrier_Y,59.21,Air,41,5,3,,2024-07,0
SKU21931,2024-12-12 21:29:37.847990,Smartphone,684.76,In Stock,33,22597.08,East,Regular,Supplier_A,1.19,Fail,3.36,Unknown,,,Carrier_Y,30.95,Ground,34,8,9,,2024-12,0
SKU21932,2024-09-12 21:29:37.847990,Smartphone,869.64,Out of Stock,20,17392.8,East,Regular,Supplier_E,3.83,Pass,3.37,Unknown,,,Carrier_Y,75.68,Air,19,4,1,,2024-09,0
SKU21933,2025-01-21 21:29:37.847990,Smartphone,569.02,In Stock,17,9673.34,Central,Regular,Supplier_A,1.83,Pass,1.41,Unknown,,,Carrier_X,19.27,Sea,53,7,19,,2025-01,0
SKU21934,2024-10-09 21:29:37.847990,Smartphone,702.76,In Stock,33,23191.08,North,Regular,Supplier_C,5.28,Pass,5.08,Defective,2024-11-04 21:29:37.847990,Completed,Carrier_X,36.45,Ground,14,8,4,,2024-10,1
SKU21935,2025-01-07 21:29:37.847990,Laptop,1219.83,In Stock,27,32935.41,North,Premium,Supplier_B,3.3,Pass,2.88,Unknown,,,Carrier_X,69.74,Ground,14,5,4,,2025-01,0
SKU21936,2024-07-31 21:29:37.847990,Smartphone,939.54,In Stock,53,49795.62,West,Premium,Supplier_A,1.84,Fail,4.23,Unknown,,,Carrier_Z,80.86,Air,30,8,1,,2024-07,0
SKU21937,2024-06-24 21:29:37.847990,Laptop,1234.12,In Stock,65,80217.79999999999,North,Wholesale,Supplier_A,1.43,Pass,0.99,Unknown,,,Carrier_X,62.27,Ground,16,7,4,,2024-06,0
SKU21938,2025-02-10 21:29:37.847990,Laptop,759.1,In Stock,15,11386.5,North,Regular,Supplier_E,4.11,Pass,3.81,Unknown,,,Carrier_Y,64.88,Air,10,6,1,,2025-02,0
SKU21939,2024-11-23 21:29:37.847990,Laptop,2000.0,In Stock,42,84000.0,North,Premium,Supplier_A,1.81,,1.81,Unknown,,,Carrier_X,122.95,Air,31,9,2,,2024-11,0
SKU21940,2025-01-14 21:29:37.847990,Smartphone,1042.84,In Stock,21,21899.64,West,Regular,Supplier_A,0.8,Pass,0.52,Unknown,,,Carrier_W,32.48,Ground,31,4,6,,2025-01,0
SKU21941,2025-05-22 21:29:37.847990,Smartwatch,355.47,In Stock,14,4976.58,North,Regular,Supplier_B,3.3,Pass,2.91,Unknown,,,Carrier_Y,24.53,Air,27,11,3,,2025-05,0
SKU21942,2024-10-04 21:29:37.847990,Headphones,190.33,In Stock,18,3425.94,West,Premium,Supplier_D,2.6,Pass,2.53,Unknown,,,Carrier_Z,6.14,Ground,43,10,7,,2024-10,0
SKU21943,2025-05-26 21:29:37.847990,Tablet,859.54,In Stock,14,12033.56,Central,Regular,Supplier_A,1.8,Fail,4.37,Unknown,,,Carrier_X,76.74,Air,13,8,1,,2025-05,0
SKU21944,2024-06-11 21:29:37.847990,Headphones,170.02,In Stock,18,3060.36,West,Regular,Supplier_D,1.48,Pass,1.17,Unknown,,,Carrier_W,8.68,Ground,32,6,4,,2024-06,0
SKU21945,2024-09-26 21:29:37.847990,Laptop,1146.65,In Stock,19,21786.35,South,Regular,Supplier_B,4.08,Pass,3.83,Unknown,,,Carrier_X,72.69,Air,18,8,1,,2024-09,0
SKU21946,2024-08-06 21:29:37.847990,Smartphone,1200.0,In Stock,51,61200.0,East,Wholesale,Supplier_E,3.69,Fail,5.04,Unknown,,,Carrier_Z,71.68,Ground,21,7,6,,2024-08,0
SKU21947,2024-09-05 21:29:37.847990,Laptop,811.65,In Stock,20,16233.0,South,Regular,Supplier_A,1.22,Pass,0.94,Late Delivery,2024-10-04 21:29:37.847990,Completed,Carrier_W,57.44,Air,20,5,3,,2024-09,1
SKU21948,2025-03-03 21:29:37.847990,Laptop,600.0,Out of Stock,54,32400.0,North,Wholesale,Supplier_C,4.49,Pass,4.0,Unknown,,,Carrier_X,46.65,Air,14,6,2,,2025-03,0
SKU21949,2025-02-19 21:29:37.847990,Headphones,140.82,In Stock,16,2253.12,North,Premium,Supplier_C,4.49,Pass,4.06,Unknown,,,Carrier_Y,4.53,Ground,14,4,7,,2025-02,0
SKU21950,2024-11-29 21:29:37.847990,Laptop,1398.68,In Stock,23,32169.640000000003,Central,Regular,Supplier_B,2.66,Pass,2.33,Unknown,,,Carrier_X,77.02,Ground,25,8,4,,2024-11,0
SKU21951,2025-04-14 21:29:37.847990,Smartwatch,346.34,In Stock,12,4156.08,Central,Regular,Supplier_A,1.77,Pass,1.57,Unknown,,,Carrier_W,19.32,Air,30,10,1,,2025-04,0
SKU21952,2024-09-24 21:29:37.847990,Headphones,140.39,Out of Stock,13,1825.07,West,Regular,Supplier_A,1.4,Pass,1.3,Defective,2024-09-27 21:29:37.847990,Pending,Carrier_X,7.34,Air,18,9,1,,2024-09,1
SKU21953,2024-08-25 21:29:37.847990,Laptop,1258.16,In Stock,23,28937.68,East,Regular,Supplier_A,1.39,Pass,1.03,Unknown,,,Carrier_Y,52.59,Ground,33,5,4,,2024-08,0
SKU21954,2025-02-08 21:29:37.847990,Headphones,134.22,In Stock,11,1476.42,West,Regular,Supplier_A,2.35,,2.35,Unknown,,,Carrier_W,10.56,Air,18,3,1,,2025-02,0
SKU21955,2024-12-24 21:29:37.847990,Headphones,300.0,In Stock,20,6000.0,West,Regular,Supplier_D,2.63,Pass,2.51,Defective,2025-01-16 21:29:37.847990,Pending,Carrier_Y,10.36,Ground,27,6,7,,2024-12,1
SKU21956,2025-02-26 21:29:37.847990,Smartphone,777.24,In Stock,13,10104.12,North,Regular,Supplier_B,2.22,Pass,1.74,Unknown,,,Carrier_Y,44.97,Air,31,11,3,,2025-02,0
SKU21957,2024-08-07 21:29:37.847990,Smartwatch,301.66,In Stock,28,8446.480000000001,West,Wholesale,Supplier_A,1.45,,1.45,Unknown,,,Carrier_W,15.62,Ground,27,8,6,,2024-08,0
SKU21958,2025-02-27 21:29:37.847990,Laptop,757.59,Out of Stock,15,11363.85,Central,Regular,Supplier_A,1.89,Pass,1.59,Unknown,,,Carrier_Y,24.82,Ground,38,7,4,,2025-02,0
SKU21959,2024-07-30 21:29:37.847990,Laptop,1854.93,In Stock,32,59357.76,East,Premium,Supplier_A,1.03,Fail,2.48,Unknown,,,Carrier_X,90.91,Ground,20,4,3,,2024-07,0
SKU21960,2024-06-19 21:29:37.847990,Smartphone,1106.86,In Stock,27,29885.22,East,Regular,Supplier_D,2.45,Pass,2.38,Unknown,,,Carrier_X,84.08,Air,17,4,1,,2024-06,0
SKU21961,2024-08-31 21:29:37.847990,Headphones,115.77,In Stock,33,3820.41,North,Premium,Supplier_B,2.46,,2.46,Unknown,,,Carrier_Z,6.82,Ground,37,7,9,,2024-08,0
SKU21962,2025-05-22 21:29:37.847990,Smartphone,644.68,In Stock,26,16761.68,Central,Regular,Supplier_B,2.97,Fail,4.46,Unknown,,,Carrier_Z,35.18,Air,25,6,1,,2025-05,0
SKU21963,2024-08-07 21:29:37.847990,Smartphone,400.0,In Stock,26,10400.0,Central,Regular,Supplier_D,2.24,Pass,1.76,Unknown,,,Carrier_W,14.07,Ground,30,10,6,,2024-08,0
SKU21964,2024-07-15 21:29:37.847990,Smartwatch,231.12,In Stock,11,2542.32,Central,Regular,Supplier_B,3.45,Pass,2.97,Unknown,,,Carrier_X,8.0,Ground,36,7,5,,2024-07,0
SKU21965,2024-10-17 21:29:37.847990,Smartwatch,259.12,In Stock,13,3368.56,South,Regular,Supplier_A,1.76,Pass,1.63,Wrong Product,2024-10-30 21:29:37.847990,Completed,Carrier_X,12.32,Air,22,6,1,,2024-10,1
SKU21966,2024-12-14 21:29:37.847990,Smartphone,666.28,In Stock,71,47305.88,South,Premium,Supplier_D,2.23,Pass,2.03,Unknown,,,Carrier_Y,57.6,Air,13,10,1,,2024-12,0
SKU21967,2025-05-25 21:29:37.847990,Smartphone,516.27,In Stock,72,37171.44,North,Wholesale,Supplier_A,1.56,Fail,2.87,Unknown,,,Carrier_X,24.01,Air,22,6,1,,2025-05,0
SKU21968,2025-02-15 21:29:37.847990,Laptop,1280.47,In Stock,13,16646.11,North,Regular,Supplier_B,2.54,Pass,2.13,Unknown,,,Carrier_Y,75.18,Ground,37,5,9,,2025-02,0
SKU21969,2024-09-08 21:29:37.847990,Smartphone,1200.0,In Stock,21,25200.0,Central,Regular,Supplier_A,1.65,Pass,1.55,Unknown,,,Carrier_Y,49.12,Ground,21,6,9,,2024-09,0
SKU21970,2024-12-06 21:29:37.847990,Smartphone,610.55,In Stock,53,32359.15,South,Premium,Supplier_B,3.61,Fail,4.8,Unknown,,,Carrier_Y,33.75,Air,11,8,1,,2024-12,0
SKU21971,2025-04-06 21:29:37.847990,Headphones,179.48,In Stock,19,3410.12,South,Premium,Supplier_B,2.47,,2.47,Defective,2025-05-05 21:29:37.847990,Completed,Carrier_W,9.43,Air,11,3,1,,2025-04,1
SKU21972,2024-10-30 21:29:37.847990,Laptop,1024.23,In Stock,12,12290.76,Central,Regular,Supplier_C,3.97,,3.97,Unknown,,,Carrier_Y,60.91,Ground,24,7,7,,2024-10,0
SKU21973,2024-11-30 21:29:37.847990,Tablet,900.0,In Stock,45,40500.0,Central,Wholesale,Supplier_B,2.78,Pass,2.75,Unknown,,,Carrier_Y,46.19,Ground,35,4,4,,2024-11,0
SKU21974,2024-12-05 21:29:37.847990,Smartwatch,163.1,In Stock,20,3262.0,Central,Regular,Supplier_D,2.02,Pass,1.53,Unknown,,,Carrier_Y,11.52,Air,29,8,1,,2024-12,0
SKU21975,2025-04-13 21:29:37.847990,Smartphone,619.6,In Stock,35,21686.0,West,Premium,Supplier_A,1.37,Pass,1.23,Unknown,,,Carrier_X,37.3,Air,39,4,1,,2025-04,0
SKU21976,2025-02-05 21:29:37.847990,Laptop,1291.36,In Stock,20,25827.2,West,Regular,Supplier_B,3.85,Pass,3.78,Unknown,,,Carrier_Y,65.83,Air,24,5,3,,2025-02,0
SKU21977,2024-08-10 21:29:37.847990,Smartphone,681.85,In Stock,30,20455.5,East,Premium,Supplier_A,1.04,Pass,0.61,Unknown,,,Carrier_Y,43.73,Air,20,5,3,,2024-08,0
SKU21978,2025-02-08 21:29:37.847990,Headphones,119.93,In Stock,11,1319.23,North,Regular,Supplier_B,2.99,Pass,2.53,Unknown,,,Carrier_X,6.24,Ground,17,6,3,,2025-02,0
SKU21979,2024-06-07 21:29:37.847990,Headphones,255.75,In Stock,13,3324.75,South,Regular,Supplier_A,1.41,Pass,1.08,Unknown,,,Carrier_Y,10.01,Ground,25,6,4,,2024-06,0
SKU21980,2025-03-25 21:29:37.847990,Smartphone,1200.0,In Stock,19,22800.0,West,Regular,Supplier_E,3.64,Pass,3.49,Unknown,,,Carrier_X,66.79,Air,20,5,2,,2025-03,0
SKU21981,2024-12-21 21:29:37.847990,Smartphone,1200.0,In Stock,91,109200.0,West,Wholesale,Supplier_A,1.1,Pass,0.65,Unknown,,,Carrier_X,79.5,Air,23,4,2,,2024-12,0
SKU21982,2024-09-13 21:29:37.847990,Smartphone,529.86,In Stock,22,11656.92,North,Regular,Supplier_B,2.95,Pass,2.48,Unknown,,,Carrier_X,32.62,Air,26,7,2,,2024-09,0
SKU21983,2024-10-25 21:29:37.847990,Smartphone,1192.08,In Stock,38,45299.03999999999,North,Premium,Supplier_A,1.41,Pass,1.14,Unknown,,,Carrier_Z,27.16,Sea,43,3,22,,2024-10,0
SKU21984,2024-08-10 21:29:37.847990,Laptop,600.0,Out of Stock,16,9600.0,East,Regular,Supplier_A,1.7,Pass,1.58,Unknown,,,Carrier_Y,18.19,Ground,18,5,6,,2024-08,0
SKU21985,2024-11-12 21:29:37.847990,Smartphone,540.4,In Stock,25,13510.0,West,Regular,Supplier_B,2.9,Pass,2.64,Unknown,,,Carrier_Y,30.33,Air,18,9,1,,2024-11,0
SKU21986,2025-02-14 21:29:37.847990,Smartphone,493.81,In Stock,15,7407.15,Central,Regular,Supplier_A,1.21,Pass,0.87,Unknown,,,Carrier_X,17.22,Sea,42,5,13,,2025-02,0
SKU21987,2024-10-08 21:29:37.847990,Laptop,1004.83,In Stock,18,18086.94,West,Regular,Supplier_C,4.59,Pass,4.15,Unknown,,,Carrier_X,54.17,Ground,14,7,4,,2024-10,0
SKU21988,2024-08-22 21:29:37.847990,Laptop,1189.39,In Stock,30,35681.700000000004,West,Premium,Supplier_B,3.11,Pass,2.98,Unknown,,,Carrier_X,97.23,Air,11,8,1,,2024-08,0
SKU21989,2024-11-12 21:29:37.847990,Headphones,121.2,In Stock,23,2787.6,North,Regular,Supplier_D,1.61,Pass,1.33,Unknown,,,Carrier_Z,2.78,Sea,53,6,25,,2024-11,0
SKU21990,2024-07-15 21:29:37.847990,Laptop,845.05,In Stock,44,37182.2,West,Premium,Supplier_A,1.75,Pass,1.42,Unknown,,,Carrier_Y,43.43,Ground,33,8,4,,2024-07,0
SKU21991,2025-03-18 21:29:37.847990,Smartwatch,487.52,In Stock,7,3412.64,North,Regular,Supplier_A,1.63,Pass,1.36,Unknown,,,Carrier_Z,21.98,Ground,40,4,6,,2025-03,0
SKU21992,2025-04-06 21:29:37.847990,Laptop,1032.45,In Stock,21,21681.45,North,Regular,Supplier_A,1.56,Pass,1.5,Late Delivery,2025-04-29 21:29:37.847990,Completed,Carrier_X,31.91,Ground,24,9,3,Item southern hear only another house.,2025-04,1
SKU21993,2025-01-18 21:29:37.847990,Laptop,600.0,In Stock,18,10800.0,Central,Premium,Supplier_B,3.46,Pass,3.43,Unknown,,,Carrier_Z,27.47,Ground,28,9,4,,2025-01,0
SKU21994,2024-09-10 21:29:37.847990,Laptop,2000.0,In Stock,29,58000.0,North,Premium,Supplier_A,1.21,Pass,0.97,Unknown,,,Carrier_Z,161.83,Air,41,6,3,,2024-09,0
SKU21995,2024-12-22 21:29:37.847990,Smartphone,691.28,In Stock,24,16590.72,West,Regular,Supplier_C,4.77,,4.77,Unknown,,,Carrier_Y,23.63,Ground,16,6,4,,2024-12,0
SKU21996,2024-06-30 21:29:37.847990,Smartphone,772.42,In Stock,58,44800.36,North,Premium,Supplier_C,4.41,Pass,4.17,Unknown,,,Carrier_Y,38.32,Air,23,8,3,,2024-06,0
SKU21997,2024-06-06 21:29:37.847990,Smartphone,778.98,Out of Stock,25,19474.5,West,Regular,Supplier_A,1.54,Fail,3.43,Unknown,,,Carrier_Y,44.93,Air,28,8,3,,2024-06,0
